edgeId,edgeType,maneuver,fromIndex,fromName,fromRoad,fromLane,fromX,fromY,fromZ,toIndex,toName,toRoad,toLane,toX,toY,toZ,controlX,controlY,controlZ,angleDegrees,fromLaneIsLeftmostTurnLane,source,bridgePart
1669,base,base,1650,Road_202-Lane_0-Connector4,202,0,-2944.129,-0.098,-1081.165,11675,Road_202-Lane_0-Connector5,202,0,-2947.034,-0.075,-1079.750,,,,0.00,1,gley,
1670,base,base,1651,Road_96-Lane_3-Connector3,96,3,-210.641,0.000,-348.580,571,Road_96-Lane_3-CConnect3,96,3,-211.043,0.000,-342.483,,,,0.00,0,gley,
1671,base,base,1652,Road_116-Lane_3-Connector3,116,3,-476.158,0.010,-386.007,11834,Road_116-Lane_3-Connector4,116,3,-473.135,0.010,-386.016,,,,0.00,0,gley,
1672,base,base,1653,Road_209-Lane_0-Waypoint_172,209,0,-2486.684,-0.008,-1382.867,10988,Road_209-Lane_0-Waypoint_170,209,0,-2492.877,-0.008,-1382.294,,,,0.00,1,gley,
1673,base,base,1654,Road_106-Lane_0-Waypoint_14,106,0,-40.346,0.000,-147.707,4339,Road_106-Lane_0-Waypoint_12,106,0,-40.345,0.000,-152.863,,,,0.00,1,gley,
1674,base,base,1655,Road_254-Lane_0-Waypoint_130,254,0,-2714.762,0.050,-1698.587,3239,Road_254-Lane_0-Waypoint_128,254,0,-2715.112,0.050,-1692.266,,,,0.00,1,gley,
1675,base,base,1656,Road_136-Lane_1-Waypoint_6,136,1,-1534.579,0.200,-1327.344,4712,Road_136-Lane_1-Waypoint_8,136,1,-1539.116,0.200,-1327.341,,,,0.00,0,gley,
1676,base,base,1657,Road_104-Lane_1-Connector2,104,1,51.814,0.000,-218.744,11898,Road_104-Lane_1-CConnect2,104,1,54.808,0.000,-216.955,,,,0.00,1,gley,
1677,base,base,1658,Road_251-Lane_1-Waypoint_44,251,1,-2952.341,0.050,-1491.109,13403,Road_251-Lane_1-Waypoint_46,251,1,-2952.390,0.050,-1497.976,,,,0.00,1,gley,
1678,base,base,1659,Road_26-Lane_3-Connector10,26,3,216.377,0.000,169.845,12671,Road_27-Lane_3-In,27,3,209.490,0.000,169.839,,,,0.00,0,gley,
1679,base,base,1660,Road_230-Lane_0-CConnect3,230,0,-2961.488,-0.209,-1016.166,10826,Road_230-Lane_0-Connector2,230,0,-2964.496,-0.209,-1016.985,,,,0.00,1,gley,
1680,base,base,1661,Road_145-Lane_0-Connector10,145,0,-1857.783,0.200,-1341.564,7583,Road_145-Lane_0-Connector11,145,0,-1857.762,0.200,-1338.347,,,,0.00,1,gley,
1681,base,base,1662,Road_25-Lane_0-Waypoint_8,25,0,360.554,0.000,161.946,14689,Road_25-Lane_0-Waypoint_6,25,0,365.197,0.000,161.947,,,,0.00,1,gley,
1682,base,base,1663,Road_112-Lane_3-Connector3,112,3,-386.608,0.010,-351.771,12271,Road_112-Lane_3-Connector4,112,3,-389.634,0.010,-351.775,,,,0.00,0,gley,
1683,base,base,1664,Road_79-Lane_0-Connector4,79,0,137.296,0.000,261.740,396,Road_79-Lane_0-CConnect4,79,0,137.801,0.000,268.104,,,,0.00,1,gley,
1684,base,base,1665,Road_139-Lane_0-Waypoint_20,139,0,-1523.353,0.200,-1359.540,4412,Road_139-Lane_0-Waypoint_22,139,0,-1516.062,0.200,-1359.502,,,,0.00,0,gley,
1685,base,base,1666,Road_63-Lane_1-Waypoint_6,63,1,-182.225,0.000,305.587,9995,Road_63-Lane_1-Waypoint_8,63,1,-177.629,0.000,305.583,,,,0.00,0,gley,
1686,base,base,1667,Road_126-Lane_0-Waypoint_8,126,0,-302.374,0.010,-313.575,13405,Road_126-Lane_0-Waypoint_6,126,0,-302.376,0.010,-319.359,,,,0.00,1,gley,
1687,base,base,1668,Road_91-Lane_0-Waypoint_6,91,0,15.433,0.000,-359.702,14087,Road_91-Lane_0-Waypoint_8,91,0,10.894,0.000,-359.704,,,,0.00,0,gley,
1688,base,base,1669,Road_199-Lane_0-Waypoint_31,199,0,-3025.523,-0.008,-1183.763,2789,Road_199-Lane_0-Waypoint_29,199,0,-3018.419,-0.008,-1183.332,,,,0.00,1,gley,
1690,base,base,1671,Road_237-Lane_2-Waypoint_240,237,2,-2482.379,0.000,-946.772,10463,Road_237-Lane_2-Waypoint_238,237,2,-2478.261,0.000,-943.489,,,,0.00,0,gley,
1691,base,base,1672,Road_105-Lane_0-Connector4,105,0,-127.684,0.000,-208.698,6389,Road_105-Lane_0-Connector5,105,0,-127.697,0.000,-211.712,,,,0.00,1,gley,
1692,base,base,1673,Road_227-Lane_1-CConnect7,227,1,-3162.454,-0.209,-1146.299,8238,Road_227-Lane_1-Connector2,227,1,-3162.353,-0.209,-1142.274,,,,0.00,1,gley,
1693,base,base,1674,Road_37-Lane_0-Waypoint_20,37,0,367.327,0.000,232.384,8714,Road_37-Lane_0-Waypoint_18,37,0,362.738,0.000,230.471,,,,0.00,1,gley,
1694,base,base,1675,Road_229-Lane_1-Waypoint_8,229,1,-3020.890,-0.209,-1037.602,9984,Road_229-Lane_1-Waypoint_10,229,1,-3016.426,-0.209,-1036.380,,,,0.00,1,gley,
1695,base,base,1676,Road_81-Lane_3-CConnect3,81,3,-32.703,0.000,-17.012,4375,Road_81-Lane_3-Connector2,81,3,-35.566,0.000,-15.586,,,,0.00,0,gley,
1696,base,base,1677,Road_101-Lane_2-Waypoint_6,101,2,-7.528,0.000,-204.497,1362,Road_101-Lane_2-Waypoint_4,101,2,-12.780,0.000,-204.506,,,,0.00,0,gley,
1697,base,base,1678,Road_122-Lane_3-Connector3,122,3,-388.613,0.010,-17.388,15791,Road_122-Lane_3-Connector4,122,3,-391.682,0.010,-17.418,,,,0.00,0,gley,
1698,base,base,1679,Road_231-Lane_1-Waypoint_8,231,1,-3047.458,-0.008,-1063.184,17421,Road_231-Lane_1-Waypoint_10,231,1,-3048.836,-0.008,-1058.084,,,,0.00,1,gley,
1699,base,base,1680,Road_241-Lane_1-Waypoint_19,241,1,-3293.474,0.050,-1471.427,5912,Road_241-Lane_1-Waypoint_21,241,1,-3298.334,0.050,-1471.446,,,,0.00,1,gley,
1700,base,base,1681,Road_157-Lane_3-Waypoint_6,157,3,-1533.430,0.200,-962.054,12626,Road_157-Lane_3-Waypoint_8,157,3,-1538.030,0.200,-962.038,,,,0.00,0,gley,
1701,base,base,1682,Road_55-Lane_2-Waypoint_18,55,2,-185.663,0.000,458.586,14267,Road_55-Lane_2-Waypoint_16,55,2,-180.623,0.000,458.591,,,,0.00,0,gley,
1702,base,base,1683,Road_135-Lane_1-Connector5,135,1,-1503.046,0.240,-1327.278,11616,Road_135-Lane_1-Connector6,135,1,-1506.488,0.230,-1327.300,,,,0.00,0,gley,
1704,base,base,1685,Road_126-Lane_1-CConnect2,126,1,-293.493,0.010,-216.983,7280,Road_117-Lane_2-In,117,2,-289.089,0.010,-216.551,,,,0.00,1,gley,
1705,base,base,1686,Road_104-Lane_1-Waypoint_2,104,1,50.931,0.000,-331.916,3940,Road_104-Lane_1-Waypoint_4,104,1,50.928,0.000,-324.990,,,,0.00,1,gley,
1706,base,base,1687,Road_220-Lane_0-Waypoint_1,220,0,-2599.740,0.000,-1256.390,14850,Road_220-Lane_0-Waypoint_2,220,0,-2600.990,0.000,-1262.049,,,,0.00,1,gley,
1707,base,base,1688,Road_116-Lane_0-Waypoint_22,116,0,-492.545,0.010,-377.985,13343,Road_116-Lane_0-Out,116,0,-488.593,0.010,-377.969,,,,0.00,0,gley,
1708,base,base,1689,Road_147-Lane_0-CConnect5,147,0,-1779.332,2.000,-1507.331,3824,Road_145-Lane_0-In,145,0,-1783.822,2.000,-1507.404,,,,0.00,1,gley,
1709,base,base,1690,Road_237-Lane_1-Waypoint_63,237,1,-2012.995,0.300,-906.262,5407,Road_237-Lane_1-Waypoint_65,237,1,-2018.047,0.300,-903.242,,,,0.00,1,gley,
1710,base,base,1691,Road_119-Lane_0-Waypoint_2,119,0,-495.891,0.010,-212.565,13935,Road_119-Lane_0-Out,119,0,-488.541,0.010,-212.578,,,,0.00,1,gley,
1711,base,base,1692,Road_76-Lane_3-Connector2,76,3,-35.586,0.000,169.908,5377,Road_76-Lane_3-Connector3,76,3,-38.786,0.000,169.918,,,,0.00,0,gley,
1712,base,base,1693,Road_93-Lane_2-In,93,2,-111.482,0.000,-385.959,8858,Road_93-Lane_2-Waypoint_20,93,2,-104.943,0.000,-385.966,,,,0.00,0,gley,
1713,base,base,1694,Road_17-Lane_3-Connector2,17,3,138.571,0.000,-204.504,11480,Road_17-Lane_3-Connector3,17,3,135.409,0.000,-204.499,,,,0.00,0,gley,
1714,base,base,1695,Road_154-Lane_0-Connector8,154,0,-1412.906,0.200,-1345.947,4076,Road_154-Lane_0-Connector9,154,0,-1412.943,0.200,-1348.953,,,,0.00,1,gley,
1715,base,base,1696,Road_217-Lane_0-Waypoint_52,217,0,-2565.204,4.291,-1223.807,8809,Road_217-Lane_0-Waypoint_54,217,0,-2566.384,3.779,-1219.827,,,,0.00,1,gley,
1716,base,base,1697,Road_114-Lane_2-Connector4,114,2,-386.016,0.010,-386.140,3807,Road_114-Lane_2-Connector5,114,2,-382.691,0.010,-386.136,,,,0.00,0,gley,
1717,base,base,1698,Road_68-Lane_1-In,68,1,-127.762,0.000,446.432,10117,Road_68-Lane_1-Waypoint_2,68,1,-127.780,0.000,438.805,,,,0.00,1,gley,
1718,base,base,1699,Road_11-Lane_0-Connector5,11,0,397.501,0.005,-370.144,5632,Road_11-Lane_0-Connector6,11,0,398.512,0.004,-366.163,,,,0.00,0,gley,
1719,base,base,1700,Road_14-Lane_3-Waypoint_22,14,3,151.653,0.000,-374.390,10933,Road_14-Lane_3-Waypoint_20,14,3,158.610,0.000,-374.393,,,,0.00,1,gley,
1721,base,base,1702,Road_99-Lane_3-CConnect5,99,3,-117.701,0.000,-216.588,8998,Road_100-Lane_3-In,100,3,-113.383,0.000,-216.589,,,,0.00,0,gley,
1722,base,base,1703,Road_91-Lane_3-Waypoint_20,91,3,-17.282,0.000,-351.714,2366,Road_91-Lane_3-Out,91,3,-24.572,0.000,-351.717,,,,0.00,0,gley,
1723,base,base,1704,Road_51-Lane_0-In,51,0,322.542,0.000,309.523,15708,Road_51-Lane_0-Waypoint_2,51,0,329.881,0.000,309.513,,,,0.00,1,gley,
1724,base,base,1705,Road_214-Lane_0-Waypoint_138,214,0,-2401.949,-0.008,-1371.499,4961,Road_214-Lane_0-Waypoint_137,214,0,-2406.584,-0.008,-1370.085,,,,0.00,1,gley,
1725,base,base,1706,Road_1705-Lane_1-Waypoint_86,1705,1,-493.536,15.362,-319.750,12421,Road_1705-Lane_1-Waypoint_88,1705,1,-496.996,15.809,-322.608,,,,0.00,1,gley,bridge_cross_178_184
1726,base,base,1707,Road_114-Lane_1-Waypoint_8,114,1,-424.736,0.010,-378.118,10454,Road_114-Lane_1-Waypoint_6,114,1,-420.160,0.010,-378.126,,,,0.00,0,gley,
1727,base,base,1708,Road_16-Lane_0-Waypoint_16,16,0,221.398,0.000,-294.424,13133,Road_16-Lane_0-Waypoint_14,16,0,221.393,0.000,-298.757,,,,0.00,1,gley,
1728,base,base,1709,Road_102-Lane_0-CConnect3,102,0,-137.500,0.000,-351.751,1718,Road_96-Lane_3-In,96,3,-140.737,0.000,-351.828,,,,0.00,1,gley,
1729,base,base,1710,Road_99-Lane_1-Connector4,99,1,-125.189,0.000,-212.585,7417,Road_99-Lane_1-Connector5,99,1,-121.856,0.000,-212.586,,,,0.00,1,gley,
1730,base,base,1711,Road_209-Lane_1-In,209,1,-2933.673,-0.008,-1380.564,3469,Road_209-Lane_1-Waypoint_4,209,1,-2928.418,-0.008,-1380.416,,,,0.00,1,gley,
1731,base,base,1712,Road_86-Lane_0-CConnect8,86,0,-40.482,0.000,52.043,16380,Road_86-Lane_0-Connector2,86,0,-40.479,0.000,47.778,,,,0.00,1,gley,
1733,base,base,1714,Road_33-Lane_2-Waypoint_22,33,2,64.304,0.000,-363.671,15591,Road_33-Lane_2-Out,33,2,62.115,0.000,-363.667,,,,0.00,1,gley,
1734,base,base,1715,Road_73-Lane_1-Waypoint_30,73,1,-127.869,0.000,217.608,7887,Road_73-Lane_1-Waypoint_32,73,1,-127.861,0.000,212.631,,,,0.00,1,gley,
1735,base,base,1716,Road_19-Lane_0-Connector3,19,0,134.171,0.000,-206.229,8674,Road_19-Lane_0-Connector4,19,0,134.170,0.000,-209.364,,,,0.00,1,gley,
1736,base,base,1717,Road_59-Lane_1-Waypoint_14,59,1,-263.275,0.010,466.639,3758,Road_59-Lane_1-Waypoint_16,59,1,-267.694,0.010,466.644,,,,0.00,1,gley,
1737,base,base,1718,Road_96-Lane_3-In,96,3,-140.737,0.000,-351.828,6630,Road_96-Lane_3-Waypoint_2,96,3,-148.027,0.000,-351.823,,,,0.00,0,gley,
1738,base,base,1719,Road_214-Lane_2-Waypoint_131,214,2,-2431.273,-0.008,-1356.839,16905,Road_214-Lane_2-Waypoint_130,214,2,-2435.381,-0.008,-1355.424,,,,0.00,0,gley,
1739,base,base,1720,Road_90-Lane_1-Waypoint_61,90,1,-99.168,0.000,-59.042,8921,Road_90-Lane_1-Waypoint_63,90,1,-95.050,0.000,-55.346,,,,0.00,1,gley,
1740,base,base,1721,Road_149-Lane_2-Waypoint_16,149,2,-1624.675,2.000,-1502.122,869,Road_149-Lane_2-Waypoint_14,149,2,-1629.189,2.000,-1502.109,,,,0.00,0,gley,
1741,base,base,1722,Road_42-Lane_0-Connector3,42,0,394.604,0.000,320.418,8943,Road_42-Lane_0-Connector4,42,0,391.177,0.000,319.425,,,,0.00,1,gley,
1742,base,base,1723,Road_20-Lane_1-Connector2,20,1,139.445,0.000,157.203,5724,Road_20-Lane_1-CConnect2,20,1,142.992,0.000,158.056,,,,0.00,1,gley,
1743,base,base,1724,Road_154-Lane_1-CConnect8,154,1,-1407.213,0.200,-1162.528,14655,Road_154-Lane_1-Connector2,154,1,-1407.210,0.200,-1158.236,,,,0.00,1,gley,
1744,base,base,1725,Road_101-Lane_2-Waypoint_2,101,2,-18.948,0.000,-204.517,1642,Road_101-Lane_2-Out,101,2,-26.281,0.000,-204.529,,,,0.00,0,gley,
1745,base,base,1726,Road_197-Lane_3-Waypoint_93,197,3,-1796.302,9.172,-1339.330,16211,Road_197-Lane_3-Waypoint_96,197,3,-1805.591,9.172,-1339.333,,,,0.00,0,gley,
1746,base,base,1727,Road_165-Lane_1-CConnect6,165,1,-1781.995,0.200,-967.504,6824,Road_166-Lane_0-In,166,0,-1785.301,0.200,-967.504,,,,0.00,1,gley,
1747,base,base,1728,Road_166-Lane_0-Connector3,166,0,-1857.798,0.243,-967.245,16097,Road_166-Lane_0-Connector4,166,0,-1860.823,0.253,-967.298,,,,0.00,1,gley,
1748,base,base,1729,Road_22-Lane_1-Waypoint_34,22,1,225.348,0.000,81.405,4275,Road_22-Lane_1-Waypoint_36,22,1,225.349,0.000,85.613,,,,0.00,1,gley,
1749,base,base,1730,Road_218-Lane_3-Waypoint_60,218,3,-2257.300,8.500,-1338.322,2213,Road_218-Lane_3-Waypoint_62,218,3,-2262.524,8.500,-1338.311,,,,0.00,0,gley,
1750,base,base,1731,Road_254-Lane_1-Waypoint_24,254,1,-2857.299,0.050,-1526.119,13251,Road_254-Lane_1-Waypoint_26,254,1,-2851.801,0.050,-1526.261,,,,0.00,1,gley,
1751,base,base,1731,Road_254-Lane_1-Waypoint_24,254,1,-2857.299,0.050,-1526.119,13471,Road_255-Lane_1-In,255,1,-2852.784,0.050,-1516.664,,,,0.00,1,gley,
1752,base,base,1732,Road_123-Lane_1-In,123,1,-189.420,0.010,-21.145,10430,Road_123-Lane_1-Waypoint_2,123,1,-197.007,0.010,-21.167,,,,0.00,1,gley,
1753,base,base,1733,Road_81-Lane_2-Connector5,81,2,53.245,0.000,-29.210,10138,Road_81-Lane_2-CConnect5,81,2,57.760,0.000,-29.172,,,,0.00,0,gley,
1754,base,base,1734,Road_57-Lane_0-Waypoint_14,57,0,50.757,0.000,127.151,4638,Road_57-Lane_0-Waypoint_7,57,0,50.800,0.000,131.422,,,,0.00,1,gley,
1755,base,base,1735,Road_91-Lane_2-CConnect7,91,2,-29.808,0.000,-363.721,11886,Road_91-Lane_2-Connector2,91,2,-33.839,0.000,-363.724,,,,0.00,1,gley,
1756,base,base,1736,Road_62-Lane_0-CConnect6,62,0,-205.972,0.000,319.182,4072,Road_62-Lane_0-Connector2,62,0,-209.921,0.000,319.182,,,,0.00,1,gley,
1757,base,base,1737,Road_217-Lane_1-Waypoint_62,217,1,-2564.964,1.786,-1203.531,10380,Road_217-Lane_1-Waypoint_64,217,1,-2565.424,1.251,-1199.182,,,,0.00,0,gley,
1759,base,base,1739,Road_217-Lane_1-Waypoint_48,217,1,-2557.484,5.325,-1230.288,4364,Road_217-Lane_1-Waypoint_50,217,1,-2559.404,4.768,-1226.153,,,,0.00,0,gley,
1761,base,base,1741,Road_81-Lane_0-Waypoint_2,81,0,27.148,0.000,-25.355,7945,Road_81-Lane_0-Out,81,0,34.491,0.000,-25.368,,,,0.00,1,gley,
1762,base,base,1742,Road_90-Lane_1-Waypoint_23,90,1,-171.960,0.000,-28.783,4534,Road_90-Lane_1-Waypoint_25,90,1,-170.938,0.000,-34.085,,,,0.00,1,gley,
1763,base,base,1743,Road_237-Lane_1-Waypoint_110,237,1,-2084.815,0.300,-894.371,14273,Road_237-Lane_1-Waypoint_112,237,1,-2089.194,0.300,-894.262,,,,0.00,1,gley,
1765,base,base,1745,Road_35-Lane_2-Connector5,35,2,-34.380,0.000,458.603,2868,Road_35-Lane_2-CConnect5,35,2,-30.119,0.000,458.605,,,,0.00,0,gley,
1766,base,base,1746,Road_218-Lane_0-Waypoint_80,218,0,-2316.479,8.500,-1346.610,6871,Road_218-Lane_0-Waypoint_78,218,0,-2310.081,8.500,-1347.050,,,,0.00,1,gley,
1767,base,base,1747,Road_220-Lane_0-Waypoint_7,220,0,-2605.750,-0.008,-1284.783,4039,Road_220-Lane_0-Waypoint_8,220,0,-2606.521,-0.008,-1288.873,,,,0.00,1,gley,
1768,base,base,1748,Road_68-Lane_0-Connector2,68,0,-122.792,0.000,455.982,14116,Road_68-Lane_0-CConnect2,68,0,-119.599,0.000,458.185,,,,0.00,1,gley,
1769,base,base,1749,Road_237-Lane_3-Waypoint_107,237,3,-2078.362,0.300,-889.549,6416,Road_237-Lane_3-Waypoint_109,237,3,-2082.544,0.300,-889.429,,,,0.00,0,gley,
1770,base,base,1750,Road_34-Lane_3-Waypoint_12,34,3,93.818,0.000,-385.934,15453,Road_34-Lane_3-Waypoint_14,34,3,97.926,0.000,-385.935,,,,0.00,0,gley,
1771,base,base,1751,Road_240-Lane_0-Waypoint_53,240,0,-3244.699,0.050,-1481.475,7769,Road_240-Lane_0-Waypoint_51,240,0,-3244.536,0.050,-1475.393,,,,0.00,1,gley,
1772,base,base,1752,Road_92-Lane_1-Waypoint_18,92,1,-11.495,0.000,-377.962,9302,Road_92-Lane_1-Waypoint_16,92,1,-6.195,0.000,-377.953,,,,0.00,0,gley,
1773,base,base,1753,Road_208-Lane_0-Waypoint_9,208,0,-2706.270,9.200,-1302.585,10875,Road_208-Lane_0-Waypoint_8,208,0,-2702.335,9.500,-1301.008,,,,0.00,0,gley,
1774,base,base,1754,Road_129-Lane_0-Connector9,129,0,-468.742,0.010,-378.642,9624,Road_129-Lane_0-CConnect9,129,0,-463.489,0.010,-378.449,,,,0.00,1,gley,
1776,base,base,1756,Road_125-Lane_2-Waypoint_6,125,2,-357.341,0.010,-180.694,1011,Road_125-Lane_2-Waypoint_4,125,2,-360.915,0.010,-183.622,,,,0.00,0,gley,
1777,base,base,1757,Road_67-Lane_0-CConnect3,67,0,-205.977,0.000,462.462,5516,Road_55-Lane_0-In,55,0,-200.709,0.000,462.571,,,,0.00,1,gley,
1778,base,base,1758,Road_129-Lane_0-CConnect4,129,0,-477.616,0.010,-345.614,12826,Road_129-Lane_0-Connector2,129,0,-479.252,0.010,-350.076,,,,0.00,1,gley,
1779,base,base,1759,Road_251-Lane_0-Waypoint_52,251,0,-2950.545,0.050,-1519.094,13375,Road_251-Lane_0-Waypoint_50,251,0,-2950.493,0.050,-1512.006,,,,0.00,1,gley,
1780,base,base,1760,Road_85-Lane_0-Out,85,0,-27.232,0.000,104.860,17146,Road_85-Lane_0-CConnect3,85,0,-32.824,0.000,104.990,,,,0.00,1,gley,
1781,base,base,1760,Road_85-Lane_0-Out,85,0,-27.232,0.000,104.860,11212,Road_85-Lane_0-CConnect4,85,0,-32.260,0.000,105.098,,,,0.00,1,gley,
1782,base,base,1761,Road_27-Lane_0-CConnect10,27,0,252.944,0.000,161.875,1990,Road_26-Lane_0-In,26,0,254.621,0.000,161.876,,,,0.00,1,gley,
1783,base,base,1762,Road_150-Lane_2-Connector6,150,2,-1597.267,2.000,-1502.117,7563,Road_150-Lane_2-CConnect6,150,2,-1601.687,2.000,-1502.150,,,,0.00,0,gley,
1784,base,base,1763,Road_208-Lane_0-Waypoint_22,208,0,-2752.469,6.840,-1321.067,12597,Road_208-Lane_0-Waypoint_20,208,0,-2745.925,7.270,-1318.461,,,,0.00,0,gley,
1785,base,base,1764,Road_33-Lane_0-Waypoint_12,33,0,90.763,0.000,-359.723,5157,Road_33-Lane_0-Waypoint_14,33,0,86.660,0.000,-359.715,,,,0.00,0,gley,
1786,base,base,1765,Road_114-Lane_0-Connector5,114,0,-382.684,0.010,-382.136,9446,Road_114-Lane_0-CConnect5,114,0,-378.542,0.010,-382.131,,,,0.00,0,gley,
1787,base,base,1766,Road_229-Lane_0-Waypoint_6,229,0,-3027.154,-0.209,-1034.133,3531,Road_229-Lane_0-Waypoint_4,229,0,-3032.715,-0.209,-1035.656,,,,0.00,1,gley,
1788,base,base,1767,Road_106-Lane_1-Waypoint_14,106,1,-36.346,0.000,-147.706,16496,Road_106-Lane_1-Waypoint_16,106,1,-36.348,0.000,-142.835,,,,0.00,1,gley,
1789,base,base,1768,Road_216-Lane_0-Waypoint_11,216,0,-2589.479,8.815,-1278.955,438,Road_216-Lane_0-Waypoint_14,216,0,-2584.623,8.815,-1279.411,,,,0.00,0,gley,
1790,base,base,1769,Road_201-Lane_0-Waypoint_8,201,0,-3029.920,-0.008,-1353.678,5546,Road_201-Lane_0-Waypoint_6,201,0,-3035.395,-0.008,-1353.370,,,,0.00,1,gley,
1791,base,base,1770,Road_90-Lane_2-Waypoint_11,90,2,-157.416,0.000,-6.970,409,Road_90-Lane_2-Waypoint_14,90,2,-159.705,0.000,-11.586,,,,0.00,0,gley,
1792,base,base,1771,Road_120-Lane_1-Waypoint_14,120,1,-524.445,0.010,-21.197,6650,Road_120-Lane_1-Waypoint_16,120,1,-528.770,0.010,-21.178,,,,0.00,1,gley,
1793,base,base,1772,Road_242-Lane_1-In,242,1,-3334.878,0.050,-1349.480,17893,Road_242-Lane_1-Waypoint_2,242,1,-3328.060,0.050,-1349.695,,,,0.00,1,gley,
1794,base,base,1773,Road_201-Lane_1-CConnect2,201,1,-2933.223,-0.008,-1369.110,11836,Road_208-Lane_0-In,208,0,-2932.625,-0.008,-1369.148,,,,0.00,1,gley,
1795,base,base,1774,Road_259-Lane_1-In,259,1,-2661.718,10.762,-1284.405,870,Road_259-Lane_1-Waypoint_2,259,1,-2655.253,10.762,-1281.453,,,,0.00,0,gley,
1796,base,base,1775,Road_4-Lane_1-Connector2,4,1,308.462,0.000,-350.183,12369,Road_4-Lane_1-Connector3,4,1,307.415,0.000,-354.275,,,,0.00,1,gley,
1797,base,base,1776,Road_153-Lane_0-Waypoint_40,153,0,-1407.413,1.949,-1483.963,14518,Road_153-Lane_0-Waypoint_38,153,0,-1407.453,1.826,-1477.021,,,,0.00,1,gley,
1798,base,base,1777,Road_149-Lane_3-Out,149,3,-1605.679,2.000,-1518.079,2941,Road_149-Lane_3-CConnect7,149,3,-1600.460,2.000,-1517.146,,,,0.00,0,gley,
1799,base,base,1777,Road_149-Lane_3-Out,149,3,-1605.679,2.000,-1518.079,7746,Road_149-Lane_3-CConnect7,149,3,-1600.388,2.000,-1518.040,,,,0.00,0,gley,
1800,base,base,1778,Road_214-Lane_2-Connector2,214,2,-2550.320,0.000,-1091.360,9805,Road_214-Lane_2-CConnect2,214,2,-2548.851,0.000,-1088.900,,,,0.00,0,gley,
1801,base,base,1779,Road_109-Lane_0-Waypoint_16,109,0,-267.207,0.010,-359.505,4090,Road_109-Lane_0-Waypoint_18,109,0,-272.292,0.010,-359.495,,,,0.00,0,gley,
1802,base,base,1780,Road_92-Lane_3-CConnect7,92,3,39.042,0.000,-373.890,5542,Road_92-Lane_3-Connector2,92,3,43.068,0.000,-373.896,,,,0.00,1,gley,
1803,base,base,1781,Road_254-Lane_1-Waypoint_58,254,1,-2786.580,0.050,-1542.697,3953,Road_254-Lane_1-Waypoint_60,254,1,-2782.137,0.050,-1546.699,,,,0.00,1,gley,
1804,base,base,1781,Road_254-Lane_1-Waypoint_58,254,1,-2786.580,0.050,-1542.697,15101,Road_256-Lane_1-In,256,1,-2777.951,0.050,-1539.180,,,,0.00,1,gley,
1805,base,base,1782,Road_204-Lane_1-CConnect1,204,1,-3036.554,-0.008,-1184.417,9123,Road_199-Lane_0-In,199,0,-3032.704,-0.008,-1184.203,,,,0.00,1,gley,
1806,base,base,1783,Road_254-Lane_1-Waypoint_37,254,1,-2827.515,0.050,-1527.106,840,Road_254-Lane_1-Waypoint_40,254,1,-2822.893,0.050,-1527.372,,,,0.00,1,gley,
1807,base,base,1784,Road_96-Lane_0-Waypoint_12,96,0,-172.020,0.000,-359.707,9732,Road_96-Lane_0-Waypoint_14,96,0,-176.173,0.000,-359.679,,,,0.00,0,gley,
1808,base,base,1785,Road_197-Lane_4-Waypoint_81,197,4,-1762.057,9.687,-1357.708,13088,Road_197-Lane_4-Waypoint_78,197,4,-1753.944,9.172,-1357.700,,,,0.00,0,gley,
1809,base,base,1786,Road_77-Lane_1-Connector2,77,1,46.752,0.000,172.198,8857,Road_77-Lane_1-Connector3,77,1,46.762,0.000,168.584,,,,0.00,1,gley,
1811,base,base,1788,Road_17-Lane_3-Out,17,3,147.588,0.000,-204.515,2834,Road_17-Lane_3-CConnect3,17,3,141.314,0.000,-204.615,,,,0.00,0,gley,
1812,base,base,1788,Road_17-Lane_3-Out,17,3,147.588,0.000,-204.515,9539,Road_17-Lane_3-CConnect6,17,3,142.432,0.000,-204.509,,,,0.00,0,gley,
1813,base,base,1789,Road_21-Lane_0-Waypoint_18,21,0,164.387,0.000,-25.391,2684,Road_21-Lane_0-Waypoint_16,21,0,169.254,0.000,-25.384,,,,0.00,1,gley,
1814,base,base,1790,Road_228-Lane_1-Waypoint_16,228,1,-3145.575,-0.209,-1093.046,15996,Road_228-Lane_1-Waypoint_18,228,1,-3142.391,-0.008,-1089.855,,,,0.00,1,gley,
1815,base,base,1791,Road_254-Lane_1-Waypoint_72,254,1,-2762.026,0.050,-1573.669,4354,Road_254-Lane_1-Waypoint_74,254,1,-2759.818,0.050,-1578.039,,,,0.00,1,gley,
1816,base,base,1792,Road_227-Lane_1-In,227,1,-3162.215,-0.063,-1176.830,6659,Road_227-Lane_1-Waypoint_2,227,1,-3162.288,-0.063,-1170.284,,,,0.00,1,gley,
1817,base,base,1793,Road_58-Lane_0-Connector5,58,0,50.724,0.000,109.354,2750,Road_58-Lane_0-CConnect5,58,0,50.739,0.000,113.689,,,,0.00,1,gley,
1818,base,base,1794,Road_17-Lane_1-Waypoint_4,17,1,195.858,0.000,-208.501,14353,Road_17-Lane_1-Waypoint_6,17,1,190.555,0.000,-208.503,,,,0.00,1,gley,
